Figures on government spending and debt in millions of dollars. The government's fiscal year runs Oct. 1 through Sept. 30....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-gov-finances.html	Business Day	2017-07-06T23:00:57+0000
The layoffs cut the streaming music site’s work force by about 40 percent and could be a way to make it more attractive to a buyer....	https://www.nytimes.com/2017/07/06/business/media/soundcloud-lays-off-173.html	Business Day	2017-07-06T22:52:46+0000
U.S. authorities have accused a former executive of Volkswagen's Audi luxury brand of giving orders to program diesel engines to cheat on emissions tests....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-volkswagen-conspiracy-charge.html	Business Day	2017-07-06T22:40:02+0000
Lawmakers, executives and other leaders are turning to encrypted chat apps to keep their communications under wraps, causing problems in industries where careful record-keeping is standard procedure....	https://www.nytimes.com/2017/07/06/business/as-elites-switch-to-texting-watchdogs-fear-loss-of-transparency.html	Business Day	2017-07-06T22:30:39+0000
The U.S. Justice Department said on Thursday it charged a former Audi manager with directing employees at the company, a division of Volkswagen AG, to design software to cheat U.S. emissions tests in thousands of Audi diesel cars....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-volkswagen-emissions-audi.html	Business Day	2017-07-06T22:21:33+0000
Leaders from the 20 leading global economies will discuss taxation of the digital economy at their meetings in Hamburg on Friday and Saturday, German Finance Minister Wolfgang Schaeuble told German broadcaster ZDF on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-g20-germany-finance.html	Business Day	2017-07-06T22:06:33+0000
The “Selma” director will write and direct the five-episode series on the racially fraught rape case involving five teenagers who were falsely accused....	https://www.nytimes.com/2017/07/06/business/media/netflix-ava-duvernay-central-park-jogger-series.html	Business Day	2017-07-06T22:01:11+0000
Mondelez International Inc, the world's second-largest confectionary company, said its second-quarter revenue growth would be reduced by 3 percent due to the recent global cyber attack, sending its shares down slightly in extended trading....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-cyber-attack-mondelez-intl.html	Business Day	2017-07-06T21:54:29+0000
The energy unit of Warren Buffett's Berkshire Hathaway Inc is nearing a roughly $18 billion (13.88 billion pounds) deal to acquire Oncor Electric Delivery Company LLC, people familiar with the matter said, three years after the utility's parent en...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-oncor-m-a-berkshire-hatha.html	Business Day	2017-07-06T21:42:37+0000
Stocks that moved substantially or traded heavily Thursday:...	https://www.nytimes.com/aponline/2017/07/06/business/ap-financial-markets-stocks.html	Business Day	2017-07-06T21:29:03+0000
"MetLife Inc on Thursday asked for another delay in the long-running case over whether the U.S. government should have labeled it as ""too big to fail,"" warning that the Trump administration may want to withdraw the government's appeal...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-metlife-appeal.html	Business Day	2017-07-06T21:19:35+0000
The main points of market access in a trade deal between the South American Mercosur bloc and the European Union need to be concluded by December, Brazil's chief negotiator said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-eu-trade-mercosur.html	Business Day	2017-07-06T21:06:34+0000
Options contracts on Blue Apron Holdings Inc, the first U.S. meal-kit company to go public, will debut on CBOE Holdings Inc's exchanges on Monday, a CBOE spokeswoman said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-blue-apron-hldg-options-cboe.html	Business Day	2017-07-06T20:42:36+0000
Mexico's biggest retailer, Wal-Mart de Mexico, said on Thursday that sales at its Mexican stores that have been open at least a year rose 7.2 percent in June compared to the same month last year....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-mexico-walmex.html	Business Day	2017-07-06T20:42:30+0000
Chipmaker Qualcomm Inc will ask the U.S. International Trade Commission to bar Apple Inc from selling some iPhones and iPads in the United States that use chips made by competitor Intel Corp on the grounds that the devices infringe on six Qualcomm...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-apple-qualcomm.html	Business Day	2017-07-06T20:36:28+0000
JPMorgan Chase &amp; Co Chief Executive Jamie Dimon met Irish Prime Minister Leo Varadkar in Dublin on Thursday to discuss expansion in the Irish capital two months after the U.S. investment bank bought an office building in the city with room for...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ireland-jpmorgan.html	Business Day	2017-07-06T20:33:28+0000
Wells Fargo &amp; Co said on Thursday it had created a new division combining investor relations, corporate communications, government relations and public policy, the latest of several organizational changes following a sales scandal that tarnish...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-wells-fargo-moves.html	Business Day	2017-07-06T20:27:30+0000
Grain futures were mostly lower Thursday on the Chicago Board of Trade....	https://www.nytimes.com/aponline/2017/07/06/business/ap-financial-markets-board-of-trade.html	Business Day	2017-07-06T20:04:21+0000
"The German defence ministry on Thursday said there would be no ""free passes"" for any bidders in a nearly 4-billion-euro helicopter deal, a day after Europe's Airbus urged the government to ensure German firms got a big share of the pie...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-germany-military-helicopter.html	Business Day	2017-07-06T19:57:38+0000
Prime-time viewership numbers compiled by Nielsen for June 26-July 2. Listings include the week's ranking and viewership....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-nielsens-list.html	Business Day	2017-07-06T19:52:43+0000
"Much to NBC's delight, there really hasn't been much competition for ""America's Got Talent"" as the summer's favorite television show...."	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-nielsens.html	Business Day	2017-07-06T19:46:45+0000
Egyptian Foreign Minister Sameh Shoukry spoke with his Russian counterpart Sergei Lavrov by telephone on Thursday about Saudi Arabia, the United Arab Emirates, Egypt and Bahrain's rift with Qatar, an Egyptian Foreign Ministry spokesman said....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-gulf-qatar-egypt.html	Business Day	2017-07-06T19:45:38+0000
Daniel Dae Kim and Grace Park were unable to agree to new contracts with CBS. “The path to equality is rarely easy,” Mr. Kim wrote on Facebook....	https://www.nytimes.com/2017/07/06/business/media/asian-american-actors-cbs-hawaii-five-0-salary-dispute.html	Business Day	2017-07-06T19:34:31+0000
Short-term rental website Airbnb said on Thursday it had proposed for Paris and other large French cities to create automated limits to ensure its hosts did not rent their property beyond the 120 days a year legal limit for a main residence in Fra...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-airbnb-hotels-reaction.html	Business Day	2017-07-06T19:30:30+0000
Mutual funds' investment strategies can vary widely, with some focusing on aggressive growth, while others have a less risky style that would appeal to fixed-income investors....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-of-mutual-interest-hybrid-funds.html	Business Day	2017-07-06T19:25:47+0000
Eurozone creditors are set to give their final go-ahead to the release of loans to Greece on Friday under a political agreement reached in June, a euro zone official said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-eurozone-greece.html	Business Day	2017-07-06T19:21:37+0000
Nielsen Music's mid-year report says Kendrick Lamar and Ed Sheeran have the top albums of the year, so far....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-music-nielsen-mid-year-report.html	Business Day	2017-07-06T19:13:40+0000
German carmaker BMW wants to cut 1 billion euros ($1.14 billion) in indirect procurement costs by 2019, BMW head of production Markus Duesmann told the Handelsblatt daily....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-bmw-costs.html	Business Day	2017-07-06T19:03:49+0000
The viral media company, known for repackaging the content of others, has accused its rival 22 Words of “digital piracy and plagiarism” in a lawsuit....	https://www.nytimes.com/2017/07/06/business/media/distractify-lawsuit-22-words.html	Business Day	2017-07-06T18:47:56+0000
Microsoft is laying off thousands of employees in a shake-up aimed at selling more subscriptions to software applications that can be used on any internet-connected device....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-microsoft-layoffs.html	Business Day	2017-07-06T18:34:21+0000
Jia Yueting’s resignation came just days after a court froze $182 million in assets tied to him, the latest in a series of setbacks for the businessman....	https://www.nytimes.com/2017/07/06/business/leeco-china-jia-yueting.html	Business Day	2017-07-06T18:16:22+0000
The energy unit of Warren Buffett's Berkshire Hathaway Inc is nearing a roughly $18 billion deal to acquire Oncor Electric Delivery Company LLC, people familiar with the matter said, three years after the utility's parent entered bankruptcy....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-oncor-m-a-berkshire-hathaway.html	Business Day	2017-07-06T18:09:31+0000
Small business hiring slowed significantly in June, with companies adding just 17,000 jobs. That report comes from payroll provider ADP, which counted the number of jobs at its small business customers....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-smallbiz-hiring.html	Business Day	2017-07-06T18:06:53+0000
Democratic Republic of Congo's government has formally requested financial support from international donors as it confronts a worsening economic crisis, a letter seen by Reuters on Thursday showed....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-congo-economy.html	Business Day	2017-07-06T18:03:30+0000
A Starbucks Corp initiative designed to improve speed and customer service has not fixed staffing shortages, according to an outside survey of company workers released on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-starbucks-survey.html	Business Day	2017-07-06T17:51:29+0000
The Latest on India-based company Infosys planning to hire 2,000 workers in North Carolina (all times local):...	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-infosys-expansion-north-carolina-the-latest.html	Business Day	2017-07-06T17:45:54+0000
The country, a major auto producer, joined Norway and India in a growing movement toward the use of electric vehicles. But the transition will be gradual....	https://www.nytimes.com/2017/07/06/business/energy-environment/france-cars-ban-gas-diesel.html	Business Day	2017-07-06T17:35:18+0000
"Bank of England rate-setter Ian McCafferty said on Thursday it would be ""clearly beneficial"" for Britain's economy if the country can strike a deal to ensure a smooth transition as it exits the European Union...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-britain-boe-mccafferty.html	Business Day	2017-07-06T17:21:32+0000
Technopromexport, a Russian state-owned firm which is building power plants in Crimea, said on Thursday it had bought four electricity turbines for the project on the secondary market....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ukraine-crisis-crimea-power.html	Business Day	2017-07-06T17:18:31+0000
First Investment Bank (Fibank), Bulgaria's third biggest lender, is sounding out potential investors about options that could include taking a stake in the bank, striking a strategic partnership or providing capital to boost growth, its CEO said....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-bulgaria-fibank.html	Business Day	2017-07-06T17:12:36+0000
Veneto Banca, one of two troubled regional lenders Italy is winding down, said on Thursday it had started the process to sell its controlling stake in private banking group BIM....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-venetobanca-bim.html	Business Day	2017-07-06T17:09:32+0000
Swedish truck maker AB Volvo is selling its 25 percent stake in German specialty diesel engine maker Deutz AG, the bookrunner for the deal said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-volvo-sale-deutz.html	Business Day	2017-07-06T17:06:35+0000
Britain should stay in the European Union's single market as it transitions to a new relationship with the bloc after Brexit in 2019, an employers group said on Thursday, a proposal that immediately angered one leading Brexit supporter....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-britain-eu-cbi.html	Business Day	2017-07-06T17:03:31+0000
"Microsoft Corp plans to cut ""thousands"" of jobs, with a majority of them outside the United States, a person familiar with the matter told Reuters...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-microsoft-layoffs.html	Business Day	2017-07-06T16:54:37+0000
European Union finance ministers are expected to call for a tweak to banking rules next week that could force lenders to set aside more capital against new loans that may turn bad, according to a draft document seen by Reuters....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-eurozone-banks.html	Business Day	2017-07-06T16:45:28+0000
The European Union should keep its doors open to Britain if it wants to change its mind about leaving the bloc, German Finance Minister Wolfgang Schaeuble and International Monetary Fund chief Christine Lagarde said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-g20-germany-brexit.html	Business Day	2017-07-06T16:42:34+0000
Shares of L Brands plunged 12 percent and other retailers are being dragged lower, with dismal sales numbers from the owner of Victoria's Secret and Bath &amp; Body Works highlighting the hazardous landscape for the entire sector so far this year....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-retail-deep-hurting.html	Business Day	2017-07-06T16:39:56+0000
"Qatar Airways has canceled orders for four A350-900 aircraft due to delays in deliveries and they will be ""reallocated,"" Airbus said on Thursday...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-airbus-orders-qatar.html	Business Day	2017-07-06T16:27:35+0000
The heads of the World Trade Organization, World Bank and International Monetary Fund called on Thursday for G20 leaders to agree actions to reinvigorate trade and support workers....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-g20-trade-statement.html	Business Day	2017-07-06T16:24:30+0000
Faster economic recovery in the euro zone is giving the European Central Bank room to pare back its extraordinary stimulus measures, Bundesbank President Jens Weidmann said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ecb-policy-weidmann.html	Business Day	2017-07-06T16:18:27+0000
American International Group Inc's new global chief operating officer will receive an annual base salary of $1.25 million and a $15 million sign-on bonus, the largest U.S. commercial property and casualty insurer said in a filing on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-aig-compensation.html	Business Day	2017-07-06T16:09:28+0000
Carrefour reported an improved second quarter performance on Thursday, in a further sign the turnaround strategy of outgoing boss Georges Plassat had helped revive the world's second-largest retailer....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-carefour-results.html	Business Day	2017-07-06T16:00:33+0000
India's Insolvency and Bankruptcy Board on Thursday called for public comment on the country's revised bankruptcy code that went into effect last year, signalling that it plans to tweak the law, which the government hopes will resolve India's $150...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-india-banks-bankruptcy.html	Business Day	2017-07-06T15:42:28+0000
U.S. crude oil inventories last week slumped to their lowest levels since January as refining rose and imports fell, while gasoline stocks also fell sharply ahead of the Fourth of July holiday weekend, the Energy Information Administration said on...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-oil-eia.html	Business Day	2017-07-06T15:27:31+0000
German Chancellor Angela Merkel said on Thursday she saw various options for resolving differences over climate policy at a G20 summit in Hamburg that she is hosting....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-g20-germany-merkel.html	Business Day	2017-07-06T15:24:40+0000
Frankfurt airport operator Fraport plans to invest around 150-200 million euros ($171-$228 million) in a new pier for low-cost carriers, its chief executive Stefan Schulte said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-fraport-airport-expansion.html	Business Day	2017-07-06T15:24:37+0000
France's oldest fashion brand Lanvin said designer Bouchra Jarrar no longer worked for the company, confirming a report published by Reuters earlier on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-lanvin-designer.html	Business Day	2017-07-06T15:21:36+0000
Canadian mergers and acquisitions rose about 13 percent to C$120.5 billion ($93.2 billion) in the first half of 2017, driven by big-ticket energy deals and robust cross-border activity, according to Thomson Reuters data released on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-canada-m-a-rankings.html	Business Day	2017-07-06T15:21:32+0000
Myanmar tycoon Serge Pun, one of the wealthiest men in Asia, said on Thursday the government led by Aung San Suu Kyi has neglected the nation's much-needed economic reform....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-myanmar-investment.html	Business Day	2017-07-06T15:21:30+0000
If completed, a deal between two American allies would diminish the role of U.S. companies in those markets while rebuking President Trump’s policies....	https://www.nytimes.com/2017/07/06/business/eu-japan-trade-us.html	Business Day	2017-07-06T15:21:28+0000
Innogy, Germany's biggest energy company, has set up a subsidiary in the U.S. state of California offering charging points for electric vehicles in competition with the top network ChargePoint....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-innogy-usa-electric.html	Business Day	2017-07-06T15:15:28+0000
India-based Infosys, an information technology outsourcing firm, announced Thursday it will hire 2,000 workers over the next four years for a technology hub in North Carolina, the second of four planned hubs in the U.S....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-infosys-expansion-north-carolina-.html	Business Day	2017-07-06T15:12:53+0000
Although online shopping companies have created hundreds of thousands of jobs, they have not directly made up for the losses at traditional retailers, and the new jobs tend to be concentrated in a small number of large cities....	https://www.nytimes.com/interactive/2017/07/06/business/ecommerce-retail-jobs.html	Business Day	2017-07-06T15:03:24+0000
Felix Capital, an early investor in firms ranging from luxury retailer Farfetch to Gwyneth Paltrow's lifestyle company Goop, has closed its second fund of $150 million, which it will invest in tech savvy companies in the luxury industry....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-retail-venturecapital.html	Business Day	2017-07-06T14:57:29+0000
Toyota is officially opening its new North American headquarters in Texas....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-toyota-us-headquarters.html	Business Day	2017-07-06T14:51:57+0000
Mobile payment solutions firm iZettle's said on Thursday its loss narrowed last year while revenue grew sharply as the company prepares for a potential listing....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-izettle-results.html	Business Day	2017-07-06T14:51:32+0000
Vietnam has extended an Indian oil concession in the South China Sea and begun drilling in another area it disputes with China in moves that could heighten tensions over who owns what in the vital maritime region....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-southchinasea-vietnam.html	Business Day	2017-07-06T14:51:29+0000
Six Western Balkan countries are set to form a regional economic area, getting rid of non-tariff trade barriers and harmonising laws in order to attract more investment, the European Bank of Reconstruction and Development said on Wednesday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ebrd-balkans.html	Business Day	2017-07-06T14:42:27+0000
The International Monetary Fund warned South Africa on Thursday its economy is extremely vulnerable to external shocks and funding shortfalls, although it stuck by its earlier growth forecast of 1 percent this year....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-safrica-economy-imf.html	Business Day	2017-07-06T14:39:34+0000
Swiss Re is switching the entire $130 billion it holds in liquid assets to track ethical indices, the latest move towards principled investments by the insurance industry....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-swissre-ethical.html	Business Day	2017-07-06T14:30:30+0000
Finance Minister Bruno Le Maire said on Thursday that France would start selling down stakes it holds in companies from September to finance projects geared towards innovation....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-france-economy-stakes.html	Business Day	2017-07-06T14:27:34+0000
The education secretary froze rules that helped borrowers who had attended bankrupt for-profit colleges. The states aim to lift the freeze....	https://www.nytimes.com/2017/07/06/business/dealbook/massachusetts-betsy-devos-lawsuit.html	Business Day	2017-07-06T14:25:24+0000
The pace of growth in the U.S. economy's service sector accelerated in June, as stronger demand offset slower employment gains, according to an industry report released on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-economy-pmi-services.html	Business Day	2017-07-06T14:24:31+0000
Qatar Airways has axed orders for four A350s because of delivery delays, Airbus said on Thursday, handing the European planemaker a new headache over what to do with jets worth $1.2 billion (1 billion pounds) at list prices as it tries to close a ...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-airbus-orders.html	Business Day	2017-07-06T14:21:35+0000
After three months as the nation's most valuable automaker, a bad week in an otherwise stellar year has knocked Tesla from the top perch....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-tesla-bad-week.html	Business Day	2017-07-06T14:09:47+0000
Aditya Dwivedula wasn't happy when his oldest credit card got canceled &#8212; especially since it happened without any warning....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-nerdwallet-credit-cards-blindsided.html	Business Day	2017-07-06T14:09:44+0000
Dish Network Corp Chief Executive Charlie Ergen and Amazon.com Inc head Jeff Bezos have discussed a partnership to enter the wireless business, the Wall Street Journal reported, citing people familiar with the matter....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-dish-network-amazon-com-wireless.html	Business Day	2017-07-06T14:06:39+0000
The transaction would give the combined company greater scale and enhance its competitive position, QVC said....	https://www.nytimes.com/2017/07/06/business/dealbook/qvc-home-shopping-network-merger.html	Business Day	2017-07-06T13:59:06+0000
Italian oil company ENI started oil production from the 45,000 barrel-per-day Sankofa field offshore Ghana on Thursday, giving a boost to the West African country's plans to use its oil resources to revive its economy....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ghana-oil.html	Business Day	2017-07-06T13:54:29+0000
The electric-car maker’s shares are off sharply after a report of production trouble, giving General Motors back its lead after less than three months....	https://www.nytimes.com/2017/07/06/business/tesla-stock-market-value.html	Business Day	2017-07-06T13:51:54+0000
"Austria's Raiffeisen Bank International (RBI) has suspended the planned listing of its Polish unit because of ""an insufficient level of interest"" from investors, it said on Thursday...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-raiffeisen-intl-poland-ipo.html	Business Day	2017-07-06T13:51:34+0000
Germany's 10-year government bond yield hit its highest level since January 2016 on Thursday, comfortably breaching 0.50 percent as minutes of a European Central Bank meeting fanned expectations of an unwinding of central bank stimulus....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-eurozone-bonds.html	Business Day	2017-07-06T13:51:32+0000
QVC's parent company is taking control of the Home Shopping Network for about $2.6 billion in stock to create what they say will be the third-largest e-commerce company in the United States....	https://www.nytimes.com/aponline/2017/07/06/business/ap-us-liberty-hsn-acquisition.html	Business Day	2017-07-06T13:48:40+0000
The Qatar Investment Authority (QIA), the world's ninth largest sovereign wealth fund, is playing a key role in helping Qatar's financial sector withstand the effects of an economic boycott by its powerful Arab neighbours....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-gulf-qatar-economy-sovereign-factbox.html	Business Day	2017-07-06T13:36:35+0000
NEX Group, one of Britain's largest electronic broking companies, is to establish a new trade reporting unit in Sweden that will be able to serve European Union clients' needs after Britain leaves the bloc, the head of its regulatory reporting uni...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-nex-group-eu-sweden.html	Business Day	2017-07-06T13:33:28+0000
Many Germans see the European Central Bank's bond-buying scheme and interest rates cuts as subsidising indebted southern euro zone members at the expense of northern savers, but it has also transformed the finances of Germany's regions....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-germany-bonds-regions.html	Business Day	2017-07-06T13:30:43+0000
A month after Saudi Arabia, the United Arab Emirates, Bahrain and Egypt severed diplomatic, trade and transport ties with Qatar, accusing it of backing terrorism, it is suffering from isolation but is nowhere near an economic crisis....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-gulf-qatar-economy.html	Business Day	2017-07-06T13:30:40+0000
There is no certainty that inflation in Russia will accelerate this month after high inflation in June, the head of the Russian central bank's monetary policy department, Igor Dmitriev, said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-russia-rates.html	Business Day	2017-07-06T13:27:37+0000
Russian acquisitions by overseas buyers have hit their highest level since before sanctions were imposed in 2014, Thomson Reuters data shows, with a renewed willingness to do business with Moscow....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-russia-m-a.html	Business Day	2017-07-06T13:27:29+0000
U.S. private employers hired fewer workers than expected in June and applications for unemployment benefits last week increased for a third straight week, pointing to some loss of momentum in job growth as the labor market nears full employment....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-economy.html	Business Day	2017-07-06T13:21:30+0000
Saudi Aramco &lt;IPO-ARMO.SE&gt;, which is in the midst of auditing its oil reserves ahead of a planned stock market listing next year, said its crude oil and condensate reserves held steady last year despite record production....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-saudi-aramco-reserves.html	Business Day	2017-07-06T13:06:32+0000
European farmers on Thursday welcomed a landmark agreement between the EU and Japan on a free trade pact which will remove tariffs on much of their bilateral trade and triple agricultural exports....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-eu-japan-trade-reaction.html	Business Day	2017-07-06T13:06:30+0000
"Russian Energy Minister Alexander Novak said energy cooperation with Saudi Arabia was ""top-flight"" and would deepen if Riyadh took up an offer to participate in Russia's Arctic gas project...."	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-russia-saudi-novak.html	Business Day	2017-07-06T13:03:28+0000
Symantec Corp is acquiring Israeli cybersecurity startup Fireglass, the company said on Thursday, in a small deal designed to boost its products that protect corporate email and web browsing from threats....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-fireglass-m-a-symantec.html	Business Day	2017-07-06T12:45:30+0000
U.S. private employers added 158,000 jobs in June, below economists' expectations, a report by a payrolls processor showed on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-economy-adp.html	Business Day	2017-07-06T12:39:28+0000
The U.S. trade deficit fell in May as exports increased to their highest level in just over two years, but trade could still weigh on economic growth in the...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-economy-trade.html	Business Day	2017-07-06T12:36:34+0000
The number of Americans filing for unemployment benefits unexpectedly rose for a third straight week last week, likely as some automakers closed assembly plants for the annual summer retooling....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-economy-unemployment.html	Business Day	2017-07-06T12:36:30+0000
European shares fell on Thursday to their lowest in 11 weeks after minutes from the ECB'S latest meeting showed the central bank had left the door open to scrapping its bond-buying pledge....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-europe-stocks.html	Business Day	2017-07-06T12:27:30+0000
Liberty Interactive Corp said it would buy the remaining 62 percent of HSN Inc it does not already own in a deal that values the TV shopping network at $2.1 billion....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-hsn-m-a-liberty-inter.html	Business Day	2017-07-06T12:18:32+0000
India's biggest airline IndiGo said on Thursday it was keen to buy state-owned carrier Air India's international arm and low-cost division Air India Express rather than the whole business if India decides to sell its flag carrier....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-interglobe-air-india.html	Business Day	2017-07-06T12:15:37+0000
France's new government must lose no time reining in its budget deficit, the central bank governor said on Thursday, warning that rising interest rates could trigger a sovereign debt shock....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-france-economy.html	Business Day	2017-07-06T12:09:39+0000
Russian Energy Minister Alexander Novak said a global pact by OPEC, Russia and other producers to cut oil output had dampened price volatility and was reducing bloated inventories, so no immediate extra measures were needed to prop up prices....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-russia-opec-novak.html	Business Day	2017-07-06T12:03:32+0000
Electronic trading house XTX Markets will participate as a non-clearing member in the London Metal Exchange's new precious metals contracts when they launch on Monday, the LME said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-lme-precious-launch.html	Business Day	2017-07-06T11:54:33+0000
Qatar Airways said any delays with the delivery of the Airbus A350 long-haul jets are down to Airbus, its chief executive said on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-qatar-airways-airbus-orders.html	Business Day	2017-07-06T11:54:32+0000
Elliott Management Corp has raised its stake in Bank of East Asia Ltd (BEA) less than two weeks before the Hong Kong lender defends itself in court against a lawsuit brought by the U.S. hedge fund....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-bank-east-asia-elliott.html	Business Day	2017-07-06T11:54:30+0000
Ukraine's central bank said on Thursday that the government's delays in passing reforms mean Ukraine will probably receive $3 billion in aid from the International Monetary Fund this year instead of the $4.5 billion (3.48 billion pounds) originall...	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ukraine-cenbank-imf.html	Business Day	2017-07-06T11:51:34+0000
U.S. stocks were sharply lower on Thursday after disappointing labor market data clashed with the possibility of a more hawkish Federal Reserve, while rising tensions in the Korean peninsula providing additional pressure....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-usa-stocks.html	Business Day	2017-07-06T11:45:34+0000
Volkswagen is recalling 766,000 vehicles of its core passenger car brand worldwide for a software update to their braking control systems, a spokesman said....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-volkswagen-recall.html	Business Day	2017-07-06T11:45:32+0000
European Central Bank policymakers are open to a further step towards reducing their monetary stimulus but are likely to move slowly out of fear of causing market turmoil, minutes of their last meeting showed on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-ecb-policy.html	Business Day	2017-07-06T11:36:28+0000
South Africa's business confidence recovered from a seven-month low in June as a recovery in the rand the previous month helped boost export volumes and as imports of merchandise increased, a survey showed on Thursday....	https://www.nytimes.com/reuters/2017/07/06/business/06reuters-safrica-businesssentiment.html	Business Day	2017-07-06T11:30:30+0000
